id,lemma,vprašanje,odgovor,vrsta,podvrsta,split
60478,insekticid,Poišči 3 tipičnih besednih zvez za besedo insekticid.,"Izpis 3 kolokacij za besedo **insekticid**:
1. uporaba insekticidov
2. naravni insekticid
3. uporabiti insekticid",kolokacije,stevilsko_opredeljene_kolokacije,train
444582,apalači,Izpiši vse sklanjatvene oblike besede apalači v dvojini.,"Sklanjatvene oblike besede **apalači** v dvojini:

| Sklon | Dvojina |
|---|---|
| 1. Imenovalnik | apalačija |
| 2. Rodilnik | apalačijev |
| 3. Dajalnik | apalačijema |
| 4. Tožilnik | apalačija |
| 5. Mestnik | pri apalačijih |
| 6. Orodnik | z apalačijema |",sklanjanje,sklanjatev_po_stevilu,train
511351,odtačkati,Opiši vid in vrsto glagola odtačkati.,Beseda **odtačkati** je dovršni glagol.,besedna_vrsta,vrsta_in_vid_glagola,train
628157,oromia,Sklanjaj besedo oromia samo v dvojini.,"Sklanjatvene oblike besede **oromia** v dvojini:

| Sklon | Dvojina |
|---|---|
| 1. Imenovalnik | oromii |
| 2. Rodilnik | oromi |
| 3. Dajalnik | oromiama |
| 4. Tožilnik | oromii |
| 5. Mestnik | pri oromiah |
| 6. Orodnik | z oromiama |",sklanjanje,sklanjatev_po_stevilu,train
6510,premlatiti,Izpiši Sedanjik glagola premlatiti po osebah.,"Sedanjik glagola **premlatiti**:

| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | premlatim | premlativa | premlatimo |
| 2. oseba | premlatiš | premlatita | premlatite |
| 3. oseba | premlati | premlatita | premlatijo |",spreganje,spreganje_v_casu,train
611549,jarenini,V kakšni obliki je orodnik množine pri besedi jarenini?,6. Orodnik (orodnik) množine besede **jarenini** se glasi: **z jareniniji**.,sklanjanje,posamezen_sklon,train
48908,belež,Prikaži sklanjatev besede belež za dvojino.,"Sklanjatvene oblike besede **belež** v dvojini:

| Sklon | Dvojina |
|---|---|
| 1. Imenovalnik | / |
| 2. Rodilnik | / |
| 3. Dajalnik | / |
| 4. Tožilnik | / |
| 5. Mestnik | / |
| 6. Orodnik | / |",sklanjanje,sklanjatev_po_stevilu,train
523136,breceljnik,Katere sklone ima beseda breceljnik v dvojini?,"Sklanjatvene oblike besede **breceljnik** v dvojini:

| Sklon | Dvojina |
|---|---|
| 1. Imenovalnik | breceljnika |
| 2. Rodilnik | breceljnikov |
| 3. Dajalnik | breceljnikoma |
| 4. Tožilnik | breceljnika |
| 5. Mestnik | pri breceljnikih |
| 6. Orodnik | z breceljnikoma |",sklanjanje,sklanjatev_po_stevilu,train
626072,nižinski,Izpiši soznačilne besede za nižinski.,"Sopomenke besede **nižinski** so:
- iz doline",sopomenke,navedi_sopomenke,train
513828,spumpati,Prikaži nedoločniški in namenilniški obliki glagola spumpati.,"Neosebne in posebne oblike glagola **spumpati**:
- Nedoločnik: **spumpati**
- Namenilnik: **spumpat**
",spreganje,neosebne_oblike,train
1567,izjasniti,Izpiši neosebne oblike glagola izjasniti.,"Neosebne in posebne oblike glagola **izjasniti**:
- Nedoločnik: **izjasniti**
- Namenilnik: **izjasnit**
",spreganje,neosebne_oblike,train
10305,zgrinjati,Katere so neosebne ter posebne oblike glagola zgrinjati?,"Neosebne in posebne oblike glagola **zgrinjati**:
- Nedoločnik: **zgrinjati**
- Namenilnik: **zgrinjat**
",spreganje,neosebne_oblike,train
515029,zaudariti,Kateri vid izraža glagol zaudariti?,Beseda **zaudariti** je dovršni glagol.,besedna_vrsta,vrsta_in_vid_glagola,train
78089,pisoar,Prikaži primere rabe besede pisoar.,"Primeri uporabe besede **pisoar** v povedih:
- *V nadstropju je stranišče s tremi pisoarji in dvema umivalnikoma s toplo in hladno vodo.*",primeri_uporabe,povedi_z_besedo,train
57444,giljotina,"Slovnično analiziraj besedo giljotina v povedi 'Danes bo marsikaj drugače, saj se bo giljotina grozeče zibala nad košarkarji obeh moštev.'.","V povedi *""Danes bo marsikaj drugače, saj se bo giljotina grozeče zibala nad košarkarji obeh moštev.""* nastopa beseda **giljotina** kot pregibna oblika (MSD: Sozei) besede *giljotina*.",primeri_uporabe,analiza_oblike_v_povedi,train
690494,lampredi,"Razloži, v katerem sklonu in številu je oblika lampredija besede lampredi.","Oblika **lampredija** pri besedi *lampredi* izraža:
- 1. Imenovalnik (dvojine)",sklanjanje,analiza_oblike,train
601814,fabbian,Izpiši 1. Imenovalnik sklon ednine besede fabbian.,1. Imenovalnik (imenovalnik) ednine besede **fabbian** se glasi: **fabbian**.,sklanjanje,posamezen_sklon,train
51711,čir,Opiši pomen besede čir.,"Beseda **čir** ima naslednje pomene:
- Čir je boleč del na koži ali v notranjosti telesa; včasih krvavi.",pomen,razlaga_pomena,train
90238,sopomenka,Opiši pomen besede sopomenka.,"Beseda **sopomenka** ima naslednje pomene:
- Sopomenka je beseda ali izraz, ki ima enak pomen kot neka druga beseda ali izraz.",pomen,razlaga_pomena,train
483018,malo,Koliko leksikalnih pomenov vsebuje beseda malo?,"Beseda **malo** ima registrirana 16 pomenov:
1. izraža majhno stopnjo
2. izraža majhno količino ali mer
3. izraža prav majhno količino
4. izraža nezadostno stopnjo
5. izraža močno zanikanje
6. izraža veliko mero, stopnjo
7. izraža nedoločeno omejitev povedanega
8. Malo pomeni malo časa.
9. Malo pomeni v majhnem obsegu ali stopnji.
10. Če nekaj počnemo malo, to počnemo za kratek čas.
11. Malo uporabljamo za izražanje majhnega števila stvari ali oseb.
12. Z besedo malo povemo, da je število stvari ali oseb manjše, kot je zaželeno ali pričakovano.
13. Izraz malo uporabljamo, ko želimo poudariti, da je nekaj v majhni količini.
14. Malo pomeni ne zelo pogosto ali samo v majhni meri.
15. Malo nečesa je majhna količina tega.
16. Malo ali <FV>malo</FV> pomeni v majhni meri ali nizki stopnji.",pomen,stevilka_pomenov,train
452349,listinjenje,Katere so sopomenke besede listinjenje?,"Sopomenke besede **listinjenje** so:
- sekuritizacija
- vrednostničenje",sopomenke,navedi_sopomenke,train
67305,linorez,V kateri obliki nastopa beseda linorez v povedi: 'Med grafičnimi tehnikami so spoznali linorez in suho iglo.'?,"V povedi *""Med grafičnimi tehnikami so spoznali linorez in suho iglo.""* nastopa beseda **linorez** kot pregibna oblika (MSD: Somei) besede *linorez*.",primeri_uporabe,analiza_oblike_v_povedi,train
22185,krvoželjen,Navedi primere uporabe besede krvoželjen v povedih.,"Primeri uporabe besede **krvoželjen** v povedih:
- *Mar res ni bilo že dovolj klanja za te krvoželjne naciste?*
- *Moj brat ni krvoželjen, vendar takisto že šestnajst let ni zatisnil očesa.*
- *Če so se tudi drugi počutili tako krvoželjne, nikakor niso bili zmožni razumnega odločanja.*
- *Ker besedilo odraža takratno tipično ozračje, nabito s krvoželjno nestrpnostjo, si ga natančneje poglejmo.*
- *To je bilo popolno življenje princese iz pravljice, ki pa ga je tragično prekinila krvoželjna revolucija.*",primeri_uporabe,povedi_z_besedo,train
492587,hurgadi,Navedi slovnične značilnosti za lemo hurgadi.,Beseda **hurgadi** je samostalnik. Beseda je lastno ime in je moškega spola.,besedna_vrsta,osnovne_lastnosti,train
55419,emancipacija,Katere sopomenke obstajajo za izraz emancipacija?,"Sopomenke besede **emancipacija** so:
- emancipiranost
- osvoboditev
- osvobojenost",sopomenke,navedi_sopomenke,train
69809,mišelovka,Katere so najbolj znane kolokacije besede mišelovka?,"Tipične kolokacije z besedo **mišelovka**:
- ujeti se v mišelovko
- biti v mišelovki
- nastaviti mišelovko
- manjše mišelovke
- Mišelovka Agathe",kolokacije,navedi_kolokacije,train
65140,kosišče,Izpiši 4. Tožilnik sklon dvojine besede kosišče.,4. Tožilnik (tožilnik) dvojine besede **kosišče** se glasi: **kosišči**.,sklanjanje,posamezen_sklon,train
2817,namestiti,Izpiši celotno spreganje glagola namestiti.,"Spreganje glagola **namestiti**:

### Sedanjik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | namestim | namestiva | namestimo |
| 2. oseba | namestiš | namestita | namestite |
| 3. oseba | namesti | namestita | namestijo |

### Preteklik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | sem namestil / sem namestila | sva namestila / sva namestili | smo namestili / smo namestile |
| 2. oseba | si namestil / si namestila | sta namestila / sta namestili | ste namestili / ste namestile |
| 3. oseba | je namestil / je namestila | sta namestila / sta namestili | so namestili / so namestile |",spreganje,celotno_spreganje,train
3319,obnoviti,Kako se po osebah sprega glagol obnoviti v sedanjiku?,"Sedanjik glagola **obnoviti**:

| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | obnovim | obnoviva | obnovimo |
| 2. oseba | obnoviš | obnovita | obnovite |
| 3. oseba | obnovi | obnovita | obnovijo |",spreganje,spreganje_v_casu,train
77858,pihalec,"Izpiši nekaj povedi, ki vsebujejo besedo pihalec.","Primeri uporabe besede **pihalec** v povedih:
- *Slovenskih pihalcev stekla praktično ni več, povpraševanje presega ponudbo tudi med stavbnimi steklarji.*
- *Najprej trije mladi pihalci prinesejo kroglico staljenega stekla iz peči in jo izmenično oblikujejo.*",primeri_uporabe,povedi_z_besedo,train
48082,atonalist,Katere sklone ima beseda atonalist v dvojini?,"Sklanjatvene oblike besede **atonalist** v dvojini:

| Sklon | Dvojina |
|---|---|
| 1. Imenovalnik | atonalista |
| 2. Rodilnik | atonalistov |
| 3. Dajalnik | atonalistoma |
| 4. Tožilnik | atonalista |
| 5. Mestnik | pri atonalistih |
| 6. Orodnik | z atonalistoma |",sklanjanje,sklanjatev_po_stevilu,train
29516,poprečen,Prikaži seznam pogostih kolokacij z besedo poprečen.,"Tipične kolokacije z besedo **poprečen**:
- poprečna plača
- poprečna cena
- poprečna starost
- poprečne temperature
- poprečni rating
- poprečna stopnja
- Poprečna hitrost
- Poprečna mlečnost
- poprečni dobiček
- poprečna poraba",kolokacije,navedi_kolokacije,train
24877,narodnjakov,Navedi kolokativne zveze za lemo narodnjakov.,"Tipične kolokacije z besedo **narodnjakov**:
- Narodnjakovo dekle",kolokacije,navedi_kolokacije,train
68639,maska,Katero obliko ima rodilnik množine samostalnika maska?,2. Rodilnik (rodilnik) množine besede **maska** se glasi: **mask**.,sklanjanje,posamezen_sklon,train
456876,sproščeno,Katere besede imajo podoben pomen kot sproščeno?,"Sopomenke besede **sproščeno** so:
- brezbrižno
- ravnodušno
- živahno
- prijateljsko
- nonšalantno
- po domače
- familiarno
- lahkotno
- nesramežljivo
- brez sramu
- ležerno
- nebrzdano
- neobrzdano
- mirno
- praznično
- brez predsodkov
- brez zadržkov
- neuradno
- vedro
- družno
- umirjeno
- kot doma
- domače
- neprisiljeno
- nezadržano
- prijetno
- brezskrbno
- neformalno
- prisrčno
- neobremenjeno
- veselo
- razigrano",sopomenke,navedi_sopomenke,train
71127,naivnost,Napiši obrazložitev pomena besede naivnost.,"Beseda **naivnost** ima naslednje pomene:
- Naivnost je vedenje, ki kaže, da človek verjame, da so stvari veliko manj zahtevne, kot so v resnici.",pomen,razlaga_pomena,train
496408,tangce,"Sklanjaj besedo tangce v ednini, dvojini in množini.","Sklanjatvena tabela za samostalnik **tangce**:

| Sklon | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. Imenovalnik | tangca | tangci | tangce |
| 2. Rodilnik | tangce | tangc | tangc |
| 3. Dajalnik | tangci | tangcama | tangcam |
| 4. Tožilnik | tangco | tangci | tangce |
| 5. Mestnik | pri tangci | pri tangcah | pri tangcah |
| 6. Orodnik | s tangco | s tangcama | s tangcami |",sklanjanje,celotna_sklanjatev,train
1789,izrivati,Opiši posebne glagolske oblike za izrivati.,"Neosebne in posebne oblike glagola **izrivati**:
- Nedoločnik: **izrivati**
- Namenilnik: **izrivat**
",spreganje,neosebne_oblike,train
446633,bakanalski,Kateri je imenovalnik ednine za obliko bakanalskimi?,Osnovna oblika (lema) besede **bakanalskimi** je **bakanalski** (pridevnik).,sklanjanje,osnovna_oblika_leme,train
100050,zpiz,Katere so najbolj znane kolokacije besede zpiz?,"Tipične kolokacije z besedo **zpiz**:
- ZPIZ izplačuje
- ZPIZ se zadolži
- transferji v ZPIZ
- obvestilo ZPIZ-a
- ZPIZ odmeri
- delež na Zpiz
- upokojiti se po ZPIZ
- ureditev v ZPIZ",kolokacije,navedi_kolokacije,train
19730,italijanski,"Določi slovnične lastnosti besede Italijanska v stavku 'Italijanska književnost je bogata in raznolika, s svojimi koreninami sega nazaj v antično Rimsko imperijo. Od takrat naprej je italijanska književnost doživela šte'.","V povedi *""Italijanska književnost je bogata in raznolika, s svojimi koreninami sega nazaj v antično Rimsko imperijo. Od takrat naprej je italijanska književnost doživela šte""* nastopa beseda **Italijanska** kot pregibna oblika (MSD: Ppnsmt) besede *italijanski*.",primeri_uporabe,analiza_oblike_v_povedi,train
17158,elektrokemijski,Katere so sopomenke besede elektrokemijski?,"Sopomenke besede **elektrokemijski** so:
- elektrokemičen",sopomenke,navedi_sopomenke,train
3757,odpotovati,Kako se po osebah sprega glagol odpotovati v sedanjiku?,"Sedanjik glagola **odpotovati**:

| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | odpotujem | odpotujeva | odpotujemo |
| 2. oseba | odpotuješ | odpotujeta | odpotujete |
| 3. oseba | odpotuje | odpotujeta | odpotujejo |",spreganje,spreganje_v_casu,train
34311,sodast,Prikaži seznam pogostih kolokacij z besedo sodast.,"Tipične kolokacije z besedo **sodast**:
- sodasto popačenje
- sodaste spužve
- sodasta oblika",kolokacije,navedi_kolokacije,train
682458,ingvarsson,Navedi imenovalniško obliko besede ingvarssona.,Osnovna oblika (lema) besede **ingvarssona** je **ingvarsson** (samostalnik).,sklanjanje,osnovna_oblika_leme,train
36190,tostranski,Stopnjuj besedo tostranski.,"Stopnjevanje besede **tostranski**:

| Stopnja | Oblika |
|---|---|
| 1. Osnovnik (Pozitiv) | tostranskega / tostranskemu / tostransko / tostranskem / tostranskim / tostranski / tostranskih / tostranskima / tostranska / tostranskimi / tostranske |
| 2. Primernik (Komparativ) | tostranski |
| 3. Presežnik (Superlativ) | tostranski |",stopnjevanje,vse_stopnje,train
579152,waddell,Kateri spol ima beseda waddell?,Samostalnik **waddell** je moškega spola.,besedna_vrsta,spol_samostalnika,train
456681,sintesajzer,Izpiši vse sklanjatvene oblike besede sintesajzer v ednini.,"Sklanjatvene oblike besede **sintesajzer** v ednini:

| Sklon | Ednina |
|---|---|
| 1. Imenovalnik | sintesajzer |
| 2. Rodilnik | sintesajzerja |
| 3. Dajalnik | sintesajzerju |
| 4. Tožilnik | sintesajzerja / sintesajzer |
| 5. Mestnik | pri sintesajzerju |
| 6. Orodnik | s sintesajzerjem |",sklanjanje,sklanjatev_po_stevilu,train
802,dezertirati,Prikaži številčni seznam 8 kolokacij besede dezertirati.,"Izpis 8 kolokacij za besedo **dezertirati**:
1. množično dezertirati
2. dezertirati med vojno
3. dezertirati iz armade
4. borec dezertira
5. častnik dezertira
6. dezertirati z bojišča
7. vojak dezertira
8. dezertirati iz vojske",kolokacije,stevilsko_opredeljene_kolokacije,train
6655,prepojiti,Prikaži pregled spreganja za glagol prepojiti.,"Spreganje glagola **prepojiti**:

### Sedanjik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | prepojim | prepojiva | prepojimo |
| 2. oseba | prepojiš | prepojita | prepojite |
| 3. oseba | prepoji | prepojita | prepojijo |

### Preteklik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | sem prepojilo / sem prepojil | sva prepojili / sva prepojila | smo prepojile / smo prepojila |
| 2. oseba | si prepojilo / si prepojil | sta prepojili / sta prepojila | ste prepojile / ste prepojila |
| 3. oseba | je prepojilo / je prepojil | sta prepojili / sta prepojila | so prepojile / so prepojila |",spreganje,celotno_spreganje,test
728582,zato,Opiši pomen besede zato.,"Beseda **zato** ima naslednje pomene:
- Zato pomeni zaradi pravkar omenjenega razloga.
- Z izrazom zato uvedemo rezultat okoliščin, ki smo jih pravkar omenili.
- Z izrazom zato uvedemo sklep.
- Z besedo zato uvedemo posledice ali sklep tistega, kar smo pravkar rekli.
- Z izrazom zato povemo, da se ena stvar zgodi takoj za drugo in je navadno njena posledica.",pomen,razlaga_pomena,test
1152,frikati,Kako se glasi velelnik glagola frikati?,"Neosebne in posebne oblike glagola **frikati**:
- Nedoločnik: **frikati**
- Namenilnik: **frikat**
",spreganje,neosebne_oblike,test
27709,otežkočen,Kateri sklon in število izraža oblika otežkočeni pri besedi otežkočen?,"Oblika **otežkočeni** pri besedi *otežkočen* izraža:
- pregibna oblika",sklanjanje,analiza_oblike,test
594,čeljustati,Opiši vid in vrsto glagola čeljustati.,Beseda **čeljustati** je nedovršni glagol.,besedna_vrsta,vrsta_in_vid_glagola,test
464743,flensburg,V kakšni obliki je orodnik ednine pri besedi flensburg?,6. Orodnik (orodnik) ednine besede **flensburg** se glasi: **s flensburgom**.,sklanjanje,posamezen_sklon,test
512469,pripikati,Kakšna sta nedoločnik in namenilnik glagola pripikati?,"Neosebne in posebne oblike glagola **pripikati**:
- Nedoločnik: **pripikati**
- Namenilnik: **pripikat**
",spreganje,neosebne_oblike,test
7033,prikolovratiti,Katere so 3 tipične kolokacije z besedo prikolovratiti?,"Izpis 3 kolokacij za besedo **prikolovratiti**:
1. prikolovratiti domov
2. prikolovratiti pijan
3. prikolovratiti mimo",kolokacije,stevilsko_opredeljene_kolokacije,test
1443,investirati,Prikaži uporabo besede investirati v dejanskih povedih.,"Primeri uporabe besede **investirati** v povedih:
- *Hkrati je izdelek namenjen trgu in občinstvu, kar ima v intenzivnih delovnih in ustvarjalnih procesih, ko človek dejansko v izdelek investira sebe, tudi dramatičen učinek.*",primeri_uporabe,povedi_z_besedo,test
61943,jazbec,"Razloži, kaj označuje beseda jazbec.","Beseda **jazbec** ima naslednje pomene:
- Jazbec je divja žival z belo glavo in dvema širokima črnima progama na njej, ki živi v brlogu.",pomen,razlaga_pomena,test
477661,nesvetloben,Prikaži vse tri stopnje besede nesvetloben.,"Stopnjevanje besede **nesvetloben**:

| Stopnja | Oblika |
|---|---|
| 1. Osnovnik (Pozitiv) | nesvetlobnih / nesvetlobnim / nesvetlobni / nesvetlobnega / nesvetlobnimi / nesvetlobnima / nesvetlobna / nesvetlobno / nesvetlobne / nesvetloben / nesvetlobnemu / nesvetlobnem |
| 2. Primernik (Komparativ) | nesvetloben |
| 3. Presežnik (Superlativ) | nesvetloben |",stopnjevanje,vse_stopnje,test
